original_names,updated_names,coral_type
favia_pallida,dipsastraea_pallida,hard_coral
favia_pallida,dipsastraea_pallida,hard_coral
favia_speciosa,dipsastraea_speciosa,hard_coral
favia_speciosa,dipsastraea_speciosa,hard_coral
favia_speciosa,dipsastraea_speciosa,hard_coral
favia_speciosa,dipsastraea_speciosa,hard_coral
favia_stelligera,goniastrea_stelligera,hard_coral
favia_stelligera,goniastrea_stelligera,hard_coral
favia_stelligera,goniastrea_stelligera,hard_coral
favia_stelligera,goniastrea_stelligera,hard_coral
favia_stelligera,goniastrea_stelligera,hard_coral
faviid_spp,faviidae,hard_coral
faviidae,faviidae,hard_coral
faviidae,faviidae,hard_coral
faviidae_family,faviidae,hard_coral
favites,favites_spp,hard_coral
favites,favites_spp,hard_coral
favites,favites_spp,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_abdita,favites_abdita,hard_coral
favites_chinensis,favites_chinensis,hard_coral
favites_chinensis,favites_chinensis,hard_coral
favites_chinensis,favites_chinensis,hard_coral
favites_chinensis,favites_chinensis,hard_coral
favites_chinensis,favites_chinensis,hard_coral
favites_colemani,favites_colemani,hard_coral
favites_complanata,favites_complanata,hard_coral
favites_complanata,favites_complanata,hard_coral
favites_flexuosa,favites_flexuosa,hard_coral
favites_flexuosa,favites_flexuosa,hard_coral
favites_halicora,favites_halicora,hard_coral
favites_halicora,favites_halicora,hard_coral
favites_halicora,favites_halicora,hard_coral
favites_halicora,favites_halicora,hard_coral
favites_halicora,favites_halicora,hard_coral
favites_magnistellata,favites_magnistellata,hard_coral
favites_magnistellata,favites_magnistellata,hard_coral
favites_pentagona,favites_pentagona,hard_coral
favites_pentagona,favites_pentagona,hard_coral
favites_pentagona,favites_pentagona,hard_coral
favites_pentagona,favites_pentagona,hard_coral
favites_pentagona,favites_pentagona,hard_coral
favites_pentagona,favites_pentagona,hard_coral
favites_pentagona,favites_pentagona,hard_coral
favites_pentagona,favites_pentagona,hard_coral
favites_pentagona,favites_pentagona,hard_coral
favites_russelli,paragoniastrea_russelli,hard_coral
favites_sp,favites_sp,hard_coral
favites_stylifera,favites_stylifera,hard_coral
favites_unidentified,favites_sp,hard_coral
fimbriaphyllia_ancora,fimbriaphyllia_ancora,hard_coral
fimbriaphyllia_ancora,fimbriaphyllia_ancora,hard_coral
fimbriaphyllia_ancora,fimbriaphyllia_ancora,hard_coral
fimbriaphyllia_ancora,fimbriaphyllia_ancora,hard_coral
fimbriaphyllia_ancora,fimbriaphyllia_ancora,hard_coral
fimbriaphyllia_ancora,fimbriaphyllia_ancora,hard_coral
fungia,fungia_spp,hard_coral
fungia_concinna,lithophyllon_concinna,hard_coral
fungia_concinna,lithophyllon_concinna,hard_coral
fungia_costulata,cycloseris_costulata,hard_coral
fungia_cyclolites,cycloseris_cyclolites,hard_coral
fungia_fragilis,cycloseris_fragilis,hard_coral
fungia_fungites,fungia_fungites,hard_coral
fungia_fungites,fungia_fungites,hard_coral
fungia_fungites,fungia_fungites,hard_coral
fungia_granulosa,pleuractis_granulosa,hard_coral
fungia_gravis,pleuractis_gravis,hard_coral
fungia_horrida,danafungia_horrida,hard_coral
fungia_horrida,danafungia_horrida,hard_coral
fungia_moluccensis,pleuractis_moluccensis,hard_coral
fungia_paumotensis,pleuractis_paumotensis,hard_coral
fungia_paumotensis,pleuractis_paumotensis,hard_coral
fungia_repanda,lithophyllon_repanda,hard_coral
fungia_repanda,lithophyllon_repanda,hard_coral
fungia_scruposa,danafungia_scruposa,hard_coral
fungia_scruposa,danafungia_scruposa,hard_coral
fungia_scruposa,danafungia_scruposa,hard_coral
fungia_scutaria,lobactis_scutaria,hard_coral
fungia_scutaria,lobactis_scutaria,hard_coral
fungia_scutaria,lobactis_scutaria,hard_coral
fungia_seruposa,fungidae,hard_coral
fungia_sinensis,cycloseris_sinensis,hard_coral
fungia_taiwanensis,pleuractis_taiwanensis,hard_coral
fungia_tenuis,cycloseris_tenuis,hard_coral
fungia_vaughani,cycloseris_vaughani,hard_coral
fungiacyathus_stephanus,fungiacyathus_stephanus,hard_coral
fungiacyathus_stephanus,fungiacyathus_stephanus,hard_coral
fungiacyathus_unidentified,fungiacyathus_sp,hard_coral
fungiid_spp,fungidae,hard_coral
galaxaura_divaricata,galaxaura_divaricata,hard_coral
galaxea,galaxea_spp,hard_coral
Galaxea fascicularis,galaxea_fascicularis,hard_coral
galaxea_astrea,galaxea_astrea,hard_coral
galaxea_astreata,galaxea_astreata,hard_coral
galaxea_astreata,galaxea_astreata,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascicularis,galaxea_fascicularis,hard_coral
galaxea_fascularis,galaxea_fascicularis,hard_coral
galaxea_fasicularis,galaxea_fascicularis,hard_coral
galaxea_fasicularis,galaxea_fascicularis,hard_coral
galaxea_sp,galaxea_sp,hard_coral
galaxea_sp,galaxea_sp,hard_coral
galaxea_sp,galaxea_sp,hard_coral
gardineroseris_planulata,gardineroseris_planulata,hard_coral
goniastrea,goniastrea_spp,hard_coral
goniastrea_aspera,coelastrea_aspera,hard_coral
goniastrea_aspera,coelastrea_aspera,hard_coral
goniastrea_aspera,coelastrea_aspera,hard_coral
goniastrea_aspera,coelastrea_aspera,hard_coral
goniastrea_aspera,coelastrea_aspera,hard_coral
goniastrea_australensis,paragoniastrea_australensis,hard_coral
goniastrea_deformis,paragoniastrea_deformis,hard_coral
goniastrea_edwardsi,goniastrea_edwardsi,hard_coral
goniastrea_edwardsi,goniastrea_edwardsi,hard_coral
goniastrea_edwardsi,goniastrea_edwardsi,hard_coral
goniastrea_minuta,goniastrea_minuta,hard_coral
goniastrea_palaunesis,coelastrea_palauensis,hard_coral
goniastrea_pectinata,goniastrea_pectinata,hard_coral
goniastrea_pectinata,goniastrea_pectinata,hard_coral
goniastrea_pectinata,goniastrea_pectinata,hard_coral
goniastrea_perea,paramontastraea_peresi,hard_coral
goniastrea_retiformis,goniastrea_retiformis,hard_coral
goniastrea_retiformis,goniastrea_retiformis,hard_coral
goniastrea_retiformis,goniastrea_retiformis,hard_coral
goniastrea_retiformis,goniastrea_retiformis,hard_coral
goniastrea_sp,goniastrea_sp,hard_coral
goniastrea_sp,goniastrea_sp,hard_coral
goniastrea_stelligera,goniastrea_stelligera,hard_coral
goniopora,goniopora_spp,hard_coral
goniopora,goniopora_spp,hard_coral
Goniopora columna,goniopora_columna,hard_coral
Goniopora djiboutiensis,goniopora_djiboutiensis,hard_coral
goniopora_burgosi,goniopora_burgosi,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columna,goniopora_columna,hard_coral
goniopora_columns,goniopora_columna,hard_coral
goniopora_djiboutiensis,goniopora_djiboutiensis,hard_coral
goniopora_djiboutiensis,goniopora_djiboutiensis,hard_coral
goniopora_lobata,goniopora_lobata,hard_coral
goniopora_sp,goniopora_sp,hard_coral
goniopora_sp,goniopora_sp,hard_coral
goniopora_spp,goniopora_spp,hard_coral
goniopora_stokesi,goniopora_stokesi,hard_coral
heliopora,heliopora_spp,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_coerulea,heliopora_coerulea,hard_coral
heliopora_sp,heliopora_sp,hard_coral
hemicorallium_abyssale,hemicorallium_abyssale,octocoral
hemicorallium_bathyrubrum,hemicorallium_bathyrubrum,octocoral
hemicorallium_ducale,hemicorallium_ducale,octocoral
hemicorallium_halmaheirense,hemicorallium_halmaheirense,octocoral
hemicorallium_imperiale,hemicorallium_imperiale,octocoral
hemicorallium_laauense,hemicorallium_laauense,octocoral
hemicorallium_niobe,hemicorallium_niobe,octocoral
hemicorallium_regale,hemicorallium_regale,octocoral
hemicorallium_reginae,hemicorallium_reginae,octocoral
hemicorallium_spp,hemicorallium_spp,octocoral
hemicorallium_taiwanicum,hemicorallium_taiwanicum,octocoral
hemicorallium_variabile,hemicorallium_variabile,octocoral
herpolitha,herpolitha_spp,hard_coral
herpolitha_limax,herpolitha_limax,hard_coral
herpolitha_limax,herpolitha_limax,hard_coral
heteroxenia_pinnata,heteroxenia_pinnata,octocoral
hicksonella_princeps,hicksonella_princeps,octocoral
hydnophora,hydnophora_spp,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_exesa,hydnophora_exesa,hard_coral
hydnophora_grandis,hydnophora_grandis,hard_coral
hydnophora_grandis,hydnophora_grandis,hard_coral
hydnophora_microconos,hydnophora_microconos,hard_coral
hydnophora_rigida,hydnophora_rigida,hard_coral
hydnophora_rigida,hydnophora_rigida,hard_coral
hydnophora_rigida,hydnophora_rigida,hard_coral
hydnophora_rigida,hydnophora_rigida,hard_coral
hydnopora,hydnophora_spp,hard_coral
isis_hippuris,isis_hippuris,octocoral
isis_hippuris,isis_hippuris,octocoral
isis_hippuris,isis_hippuris,octocoral
isis_hippuris,isis_hippuris,octocoral
isis_hippuris,isis_hippuris,octocoral
isis_hippuris,isis_hippuris,octocoral
isis_hippuris,isis_hippuris,octocoral
isis_hippuris,isis_hippuris,octocoral
isis_hippuris,isis_hippuris,octocoral
isis_hippuris,isis_hippuris,octocoral
isophyllia_sinuosa,isophyllia_sinuosa,hard_coral
isophyllia_sinuosa,isophyllia_sinuosa,hard_coral
isopora,isopora_spp,hard_coral
isopora,isopora_spp,hard_coral
isopora_brueggemanni,isopora_brueggemanni,hard_coral
isopora_cuneata,isopora_cuneata,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_palifera,isopora_palifera,hard_coral
isopora_sp,isopora_sp,hard_coral
isopora_sp,isopora_sp,hard_coral
isopora_togianensis,isopora_togianensis,hard_coral
junceella_fragili,junceella_fragilis,octocoral
junceella_fragili,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_fragilis,junceella_fragilis,octocoral
junceella_gemmacea,dichotella_gemmacea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
junceella_juncea,junceella_juncea,octocoral
klyxum_flaccidum,klyxum_flaccidum,octocoral
klyxum_flaccidum,klyxum_flaccidum,octocoral
klyxum_flaccidum,klyxum_flaccidum,octocoral
klyxum_flaccidum,klyxum_flaccidum,octocoral
klyxum_flaccidum,klyxum_flaccidum,octocoral
klyxum_flaccidum,klyxum_flaccidum,octocoral
klyxum_molle,klyxum_molle,octocoral
klyxum_molle,klyxum_molle,octocoral
klyxum_molle,klyxum_molle,octocoral
klyxum_molle,klyxum_molle,octocoral
klyxum_simplex,klyxum_simplex,octocoral
klyxum_simplex,klyxum_simplex,octocoral
klyxum_simplex,klyxum_simplex,octocoral
klyxum_simplex,klyxum_simplex,octocoral
klyxum_simplex,klyxum_simplex,octocoral
klyxum_simplex,klyxum_simplex,octocoral
klyxum_simplex,klyxum_simplex,octocoral
klyxum_simplex,klyxum_simplex,octocoral
klyxum_simplex,klyxum_simplex,octocoral
klyxum_simplex,klyxum_simplex,octocoral
korotenia_multiflora,NA,plant
lemnalia_cervicorni,lemnalia_cervicorni,octocoral
lemnalia_cervicorni,lemnalia_cervicorni,octocoral
lemnalia_cervicorni,lemnalia_cervicorni,octocoral
lemnalia_cervicorni,lemnalia_cervicorni,octocoral
lemnalia_cervicorni,lemnalia_cervicorni,octocoral
lemnalia_cervicorni,lemnalia_cervicorni,octocoral
lemnalia_fiava,lemnalia_fiava,octocoral
lemnalia_flava,lemnalia_fiava,octocoral
lemnalia_flava,lemnalia_fiava,octocoral
lemnalia_flava,lemnalia_fiava,octocoral
lemnalia_philippinensis,lemnalia_philippinensis,octocoral
lemnalia_philippinensis,lemnalia_philippinensis,octocoral
leptastrea,leptastrea_spp,hard_coral
leptastrea,leptastrea_spp,hard_coral
leptastrea_pruinosa,leptastrea_purpurea,hard_coral
leptastrea_purpurea,leptastrea_purpurea,hard_coral
leptastrea_purpurea,leptastrea_purpurea,hard_coral
leptogorgia_chilensis,leptogorgia_chilensis,octocoral
leptoria,leptoria_spp,hard_coral
leptoria phrygia,leptoria_phrygia,hard_coral
leptoria_irregularis,leptoria_irregularis,hard_coral
leptoria_phrygia,leptoria_phrygia,hard_coral
leptoria_phrygia,leptoria_phrygia,hard_coral
leptoria_phrygia,leptoria_phrygia,hard_coral
leptoria_phrygia,leptoria_phrygia,hard_coral
leptoria_phrygia,leptoria_phrygia,hard_coral
leptoria_phrygia,leptoria_phrygia,hard_coral
leptoria_sp,leptoria_sp,hard_coral
leptoseris_cucullata,helioseris_cucullata,hard_coral
leptoseris_mycetoseroides,leptoseris_mycetoseroides,hard_coral
leptoseris_mycetoseroides,leptoseris_mycetoseroides,hard_coral
leptoseris_yabei,leptoseris_yabei,hard_coral
Lithophyllon undulatum,lithophyllon_undulatum,hard_coral
lithophyllon_pruinosa,lithophyllon_sp,hard_coral
lithophyllon_undulatum,lithophyllon_undulatum,hard_coral
lithophyllon_undulatum,lithophyllon_undulatum,hard_coral
lithophyllon_undulatum,lithophyllon_undulatum,hard_coral
lithophyllon_undulatum,lithophyllon_undulatum,hard_coral
litophyton,litophyton_spp,hard_coral
lobophyllia,lobophyllia_spp,hard_coral
lobophyllia_corymbosa,lobophyllia_corymbosa,hard_coral
lobophyllia_corymbosa,lobophyllia_corymbosa,hard_coral
lobophyllia_corymbosa,lobophyllia_corymbosa,hard_coral
lobophyllia_corymbosa,lobophyllia_corymbosa,hard_coral
lobophyllia_hemprichii,lobophyllia_hemprichii,hard_coral
lobophyllia_hemprichii,lobophyllia_hemprichii,hard_coral
lobophyllia_hemprichii,lobophyllia_hemprichii,hard_coral
lobophyllia_hemprichii,lobophyllia_hemprichii,hard_coral
lobophyllia_hemprichii,lobophyllia_hemprichii,hard_coral
lobophyllia_hemprichii,lobophyllia_hemprichii,hard_coral
lobophyllia_pachysepta,acanthastrea_pachysepta,hard_coral
lobophyllia_pachysepta,acanthastrea_pachysepta,hard_coral
lobophytum_borchersii,lobophytum_borbonicum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_crassum,lobophytum_crassum,octocoral
lobophytum_durum,lobophytum_durum,octocoral
lobophytum_durum,lobophytum_durum,octocoral
lobophytum_durum,lobophytum_durum,octocoral
lobophytum_durum,lobophytum_durum,octocoral
lobophytum_durum,lobophytum_durum,octocoral
lobophytum_dussumierii,lobophytum_densum,octocoral
lobophytum_hirsutum,lobophytum_hirsutum,octocoral
lobophytum_hsiehi,lobophytum_hsiehi,octocoral
lobophytum_hsiehi,lobophytum_hsiehi,octocoral
lobophytum_michaelae,lobophytum_michaelae,octocoral
lobophytum_michaelae,lobophytum_michaelae,octocoral
lobophytum_michaelae,lobophytum_michaelae,octocoral
lobophytum_microspiculatum,lobophytum_microspiculatum,octocoral
lobophytum_mirabile,lobophytum_mirabile,octocoral
lobophytum_pauciflorum,lobophytum_pauciflorum,octocoral
lobophytum_pauciflorum,lobophytum_pauciflorum,octocoral
lobophytum_rigidum,lobophytum_rigidum,octocoral
lobophytum_sarcophytoides,lobophytum_sarcophytoides,octocoral
lobophytum_sarcophytoides,lobophytum_sarcophytoides,octocoral
lobophytum_solidum,lobophytum_solidum,octocoral
lobophytum_sp,lobophytum_sp,octocoral
lobophytum_sp,lobophytum_sp,octocoral
lobophytum_sp,lobophytum_sp,octocoral
lobophytum_sp,lobophytum_sp,octocoral
lobophytum_varium,lobophytum_varium,octocoral
lobophytum_varium,lobophytum_varium,octocoral
madracis_decactis,madracis_decactis,hard_coral
madracis_formosa,madracis_formosa,hard_coral
madracis_mirabilis,madracis_myriaster,hard_coral
madracis_mirabilis,madracis_myriaster,hard_coral
madracis_pharensis,madracis_pharensis,hard_coral
madracis_senaria,madracis_senaria,hard_coral
madrepora_oculata,madrepora_oculata,hard_coral
madrepore_oculata,madrepora_oculata,hard_coral
manicina_areolata,manicina_areolata,hard_coral
manicina_areolata,manicina_areolata,hard_coral
meandrina_brasiliensis,meandrina_brasiliensis,hard_coral
meandrina_braziliensis,meandrina_brasiliensis,hard_coral
meandrina_meandrites,meandrina_meandrites,hard_coral
meandrina_meandrites,meandrina_meandrites,hard_coral
melithaea_ochracea,melithaea_ochracea,octocoral
melithaea_ochracea,melithaea_ochracea,octocoral
melithaea_ochracea,melithaea_ochracea,octocoral
menella_sp,menella_sp,octocoral
menella_sp,menella_sp,octocoral
menella_sp,menella_sp,octocoral
menella_sp,menella_sp,octocoral
menella_sp,menella_sp,octocoral
merulina,merulina_spp,hard_coral
merulina_ampliata,merulina_ampliata,hard_coral
merulina_ampliata,merulina_ampliata,hard_coral
merulina_ampliata,merulina_ampliata,hard_coral
merulina_ampliata,merulina_ampliata,hard_coral
merulina_ampliata,merulina_ampliata,hard_coral
merulina_ampliata,merulina_ampliata,hard_coral
merulina_scabricula,merulina_scabricula,hard_coral
merulina_scabricula,merulina_scabricula,hard_coral
merulinidae_spp,merulinidae,hard_coral
mesactinia_ganesis,mesactinia_ganensis,hard_coral
metridium_senile,metridium_senile,hard_coral
micromussa_amakusensis,micromussa_amakusensis,hard_coral
millepora,millepora_spp,hydrozoa
millepora,millepora_spp,hydrozoa
millepora_dichotoma,millepora_dichotoma,hydrozoa
millepora_exaesa,millepora_exaesa,hydrozoa
millepora_murrayi,millepora_intricata,hydrozoa
millepora_platyphylla,millepora_platyphylla,hydrozoa
millepora_platyphylla,millepora_platyphylla,hydrozoa
millepora_sp,millepora_sp,hydrozoa
millepora_tenera,millepora_tenera,hydrozoa
millepora_tenera,millepora_tenera,hydrozoa
montastraea_annularis,orbicella_annularis,hard_coral
montastraea_annularis,orbicella_annularis,hard_coral
montastraea_annularis_complex,orbicella_annularis,hard_coral
montastraea_cavernosa,montastraea_cavernosa,hard_coral
montastraea_cavernosa,montastraea_cavernosa,hard_coral
montastraea_curta,astrea_curta,hard_coral
montastraea_curta,astrea_curta,hard_coral
montastraea_curta,astrea_curta,hard_coral
montastraea_curtis,astrea_curta,hard_coral
montastraea_faveolata,orbicella_faveolata,hard_coral
montastraea_favosa,orbicella_faveolata,hard_coral
montastraea_franksi,orbicella_franksi,hard_coral
montastraea_magnistellata,favites_magnistellata,hard_coral
montastraea_magnistellata,favites_magnistellata,hard_coral
montastraea_sp,montastraea_sp,hard_coral
montastraea_valenciennesi,favites_valenciennesii,hard_coral
montastraea_valenciennesi,favites_valenciennesii,hard_coral
montastrea,montastraea_spp,hard_coral
montastrea_curta,astrea_curta,hard_coral
montastrea_curta,astrea_curta,hard_coral
montastrea_faveolata,orbicella_faveolata,hard_coral
montastrea_franksi,orbicella_franksi,hard_coral
montastrea_valenciennesi,favites_valenciennesii,hard_coral
montastrea_valenciennesi,favites_valenciennesii,hard_coral
montipora,montipora_spp,hard_coral
montipora,montipora_spp,hard_coral
montipora,montipora_spp,hard_coral
montipora,montipora_spp,hard_coral
Montipora cactus,montipora_cactus,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituberculata,montipora_aequituberculata,hard_coral
montipora_aequituserculata,montipora_aequituberculata,hard_coral
montipora_angulata,montipora_angulata,hard_coral
montipora_cactus,montipora_cactus,hard_coral
montipora_cactus,montipora_cactus,hard_coral
montipora_cactus,montipora_cactus,hard_coral
montipora_cactus,montipora_cactus,hard_coral
montipora_cactus,montipora_cactus,hard_coral
montipora_cactus,montipora_cactus,hard_coral
montipora_cactus,montipora_cactus,hard_coral
montipora_capitata,montipora_capitata,hard_coral
montipora_capitata,montipora_capitata,hard_coral
montipora_danae,montipora_danae,hard_coral
montipora_digitata,montipora_digitata,hard_coral
montipora_digitata,montipora_digitata,hard_coral
montipora_digitifera,montipora_sp,hard_coral
montipora_efflorescens,montipora_efflorescens,hard_coral
montipora_efflorescens,montipora_efflorescens,hard_coral
montipora_efflorescens,montipora_efflorescens,hard_coral
montipora_efflorescens,montipora_efflorescens,hard_coral
montipora_foliosa,montipora_foliosa,hard_coral
montipora_hispida,montipora_hispida,hard_coral
montipora_hispida,montipora_hispida,hard_coral
montipora_hoffmeisteri,montipora_hoffmeisteri,hard_coral
montipora_incrassata,montipora_incrassata,hard_coral
montipora_molis,montipora_molis,hard_coral
